NMU,ANO,PIB,PIBpC,VABT,VAAGRO,VAAGRO_R,VAIND,VAIND_R,VASERV,VASERV_R,VAADESS,VAADESS_R,REM,RIT,RSIUP,RCC,RCO,RSE,RAP,RAECP,CENSO,MCEXT,CTRY,US,IDBEF1,IDBEF2,IDBEM,IDBFF1,IDBFF2,IDBFM,IDBMF1,IDBMF2,IDBMM,IRE_F1,IRE_F2,IRE_M,IRF_F1,IRF_F2,IRF_M,IRM_F1,IRM_F2,IRM_M,NSLPE_F1,NSLPE_F2,NSLPE_M,NSLPF_F1,NSLPF_F2,NSLPF_M,NSLPM_F1,NSLPM_F2,NSLPM_M,NSME_F1,NSME_F2,NSME_M,NSMF_F1,NSMF_F2,NSMF_M,NSMM_F1,NSMM_F2,NSMM_M,NSMPE_F1,NSMPE_F2,NSMPE_M,NSMPF_F1,NSMPF_F2,NSMPF_M,NSMPM_F1,NSMPM_F2,NSMPM_M,TAE_F1,TAE_F2,TAE_M,TAF_F1,TAF_F2,TAF_M,TAM_F1,TAM_F2,TAM_M,SIFI,FCMI,MCSI,SUPCOM,INSND,IDHME
Mineiros,2020,2618561.075,38421.24,2393698.33,693973.379,0.2899168079379493,403571.561,0.1685975028440614,928189.224,0.3877636594248699,367964.166,0.1537220297931193,0.0,2328.12,1380.03,839.22,2054.73,2409.46,3649.6,2258.41,67216.6666666667,"Carnes de animais da espécie bovina, frescas ou refrigeradas Miudezas comestíveis de animais das espécies bovina, suína, ovina, caprina, cavalar, asinina e muar, frescas, refrigeradas ou congeladas Sementes, frutos e esporos, para sementeira Miudezas comestíveis de animais das espécies bovina, suína, ovina, caprina, cavalar, asinina e muar, frescas, refrigeradas ou congeladas Carnes de animais da espécie bovina, congeladas Carnes de animais da espécie bovina, congeladas Carnes de animais da espécie bovina, frescas ou refrigeradas Carnes de animais da espécie bovina, congeladas Carnes de animais da espécie bovina, congeladas Miudezas comestíveis de animais das espécies bovina, suína, ovina, caprina, cavalar, asinina e muar, frescas, refrigeradas ou congeladas Miudezas comestíveis de animais das espécies bovina, suína, ovina, caprina, cavalar, asinina e muar, frescas, refrigeradas ou congeladas Carnes de animais da espécie bovina, frescas ou refrigeradas Carnes de animais da espécie bovina, congeladas Carnes de animais da espécie bovina, congeladas Carnes de animais da espécie bovina, congeladas Carnes de animais da espécie bovina, congeladas Carnes de animais da espécie bovina, frescas ou refrigeradas Carnes de animais da espécie bovina, frescas ou refrigeradas Carnes de animais da espécie bovina, frescas ou refrigeradas Carnes de animais da espécie bovina, frescas ou refrigeradas Miudezas comestíveis de animais das espécies bovina, suína, ovina, caprina, cavalar, asinina e muar, frescas, refrigeradas ou congeladas Carnes de animais da espécie bovina, frescas ou refrigeradas Carnes de animais da espécie bovina, congeladas Tripas, bexigas e estômagos de animais, exceto peixes, inteiros ou em pedaços, frescos, refrigerados, congelados, salgados, secos ou defumados Carnes de animais da espécie bovina, frescas ou refrigeradas Carnes de animais da espécie bovina, frescas ou refrigeradas Carnes de animais da espécie bovina, congeladas Carnes de animais da espécie bovina, congeladas Carnes de animais da espécie bovina, congeladas Carnes de animais da espécie bovina, congeladas Carnes de animais da espécie bovina, congeladas Carnes de animais da espécie bovina, congeladas Carnes de animais da espécie bovina, congeladas Carnes de animais da espécie bovina, congeladas Carnes de animais da espécie bovina, frescas ou refrigeradas Carnes de animais da espécie bovina, congeladas Carnes de animais da espécie bovina, congeladas Carnes de animais da espécie bovina, congeladas Miudezas comestíveis de animais das espécies bovina, suína, ovina, caprina, cavalar, asinina e muar, frescas, refrigeradas ou congeladas Carnes de animais da espécie bovina, congeladas Carnes de animais da espécie bovina, congeladas Miudezas comestíveis de animais das espécies bovina, suína, ovina, caprina, cavalar, asinina e muar, frescas, refrigeradas ou congeladas Gorduras de animais das espécies bovina, ovina ou caprina, exceto as da posição 1503 Miudezas comestíveis de animais das espécies bovina, suína, ovina, caprina, cavalar, asinina e muar, frescas, refrigeradas ou congeladas Torneiras, válvulas (incluídas as redutoras de pressão e as termostáticas) e dispositivos semelhantes, para canalizações, caldeiras, reservatórios, cubas e outros recipientes Miudezas comestíveis de animais das espécies bovina, suína, ovina, caprina, cavalar, asinina e muar, frescas, refrigeradas ou congeladas Miudezas comestíveis de animais das espécies bovina, suína, ovina, caprina, cavalar, asinina e muar, frescas, refrigeradas ou congeladas Miudezas comestíveis de animais das espécies bovina, suína, ovina, caprina, cavalar, asinina e muar, frescas, refrigeradas ou congeladas Miudezas comestíveis de animais das espécies bovina, suína, ovina, caprina, cavalar, asinina e muar, frescas, refrigeradas ou congeladas Miudezas comestíveis de animais das espécies bovina, suína, ovina, caprina, cavalar, asinina e muar, frescas, refrigeradas ou congeladas Miudezas comestíveis de animais das espécies bovina, suína, ovina, caprina, cavalar, asinina e muar, frescas, refrigeradas ou congeladas Miudezas comestíveis de animais das espécies bovina, suína, ovina, caprina, cavalar, asinina e muar, frescas, refrigeradas ou congeladas Miudezas comestíveis de animais das espécies bovina, suína, ovina, caprina, cavalar, asinina e muar, frescas, refrigeradas ou congeladas Miudezas comestíveis de animais das espécies bovina, suína, ovina, caprina, cavalar, asinina e muar, frescas, refrigeradas ou congeladas","Argélia Jordânia Angola Costa do Marfim Portugal Uruguai Espanha Barein Sérvia Singapura Emirados Árabes Unidos Emirados Árabes Unidos Chile Macedônia Palestina Alemanha Alemanha Chile Hong Kong Suécia Egito Líbano Singapura Hong Kong Países Baixos (Holanda) Arábia Saudita Itália Hong Kong Emirados Árabes Unidos Egito Argentina Catar Jordânia Albânia Uruguai Arábia Saudita Países Baixos (Holanda) Reino Unido Hong Kong Espanha Líbano Libéria Hong Kong Guiné Angola Congo Gana Líbano Serra Leoa Catar Congo, República Democrática Tailândia África do Sul Angola",79304423.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mineiros,2021,,,,,,,,,,,,1045.0,2533.23,1501.04,1246.43,2286.08,2750.51,3883.43,2350.12,68644.8333333333,,,,6.0,5.7,4.9,,,,6.1,,,1.0,0.998248,0.971565,,,,0.958162,,,204.99,268.15,288.29,,,,218.98,,,223.31,274.76,286.74,,,,231.65,,,5.952785,5.715167,5.03248,,,,6.366309,,,100.0,99.8,97.1,,,,95.9,,,,,,,,
Mineiros,2022,,,,,,,,,,,,,,,,,,,,70073.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moiporá,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,0.92245698,,,,,0.96237302,,,,,,,,,151.3,,,,,,,,,179.61,,,,,,,,,4.1426339,,,,92.0,,,,,97.3,,,,,,,,
Moiporá,2010,18904.894,10723.14,18186.92,7577.54,0.4166477886305103,792.517,0.0435762075161709,3623.343,0.1992279616339655,6193.52,0.3405480422193533,0.0,0.0,0.0,0.0,635.73,1614.52,894.89,975.1,1763.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moiporá,2011,20571.886,11795.81,19734.517,8347.091,0.4229691053497788,819.207,0.0415113782617532,3937.552,0.1995261399100875,6630.667,0.3359933764783805,545.0,545.0,0.0,0.0,674.37,1335.22,948.31,980.11,1756.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moiporá,2012,23375.632,13558.95,22322.008,9165.801,0.4106172258338049,976.305,0.0437373286489279,5074.682,0.22733985222118,7105.22,0.318305593296087,622.0,744.82,0.0,0.0,641.38,1569.95,929.67,1147.59,1750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moiporá,2013,27872.416,15981.89,26696.373,11257.814,0.421698258411358,1366.979,0.0512046711364124,5405.95,0.2024975452657932,8665.63,0.3245995251864363,0.0,846.06,0.0,0.0,656.39,1665.94,1314.57,1234.91,1743.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moiporá,2014,30593.866,17745.86,29382.696,12302.918,0.41871304117226,1391.374,0.0473535171857613,5940.331,0.2021710669436188,9748.072,0.3317623406647232,0.0,848.15,0.0,0.0,614.06,1656.0,1379.59,1204.33,1737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moiporá,2015,33372.358,19584.72,32125.967,14470.237,0.450421834773098,1365.471,0.0425036544425262,6150.134,0.1914380974119783,10140.124,0.3156363822449298,0.0,700.93,0.0,0.0,690.5,1834.07,1487.44,1573.39,1730.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moiporá,2016,34481.507,20475.95,33243.68,15331.707,0.4611916310107665,1395.06,0.0419646681715141,6168.666,0.1855590596468261,10348.247,0.3112846411708932,0.0,826.97,0.0,0.0,772.96,1434.16,1617.22,1441.96,1724.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moiporá,2017,34874.12,20932.84,33740.565,14055.912,0.4165879261357952,1339.094,0.0396879542473577,6365.306,0.1886543986444803,11980.253,0.3550697209723666,0.0,1154.73,0.0,0.0,871.85,1631.08,1795.1,1800.32,1717.5,,,,,6.3,5.0,,,,,,,1.0,1.0,1.0,,,,,,,,301.29,285.2,,,,,,,,274.48,285.35,,,,,,,,6.2628331,4.9668498,,,,,,,100.0,100.0,100.0,,,,,,,,,,,,
Moiporá,2018,36095.954,23183.01,34849.208,13907.616,0.399079829877339,1582.937,0.0454224669897806,7486.908,0.2148372496729337,11871.747,0.3406604534599466,0.0,1214.84,0.0,0.0,1106.87,1789.36,1751.52,1786.24,1711.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moiporá,2019,38607.623,25250.24,37051.9,14662.887,0.395739138883566,1948.883,0.0525987331283955,8195.998,0.2212031771650036,12244.131,0.3304589238338654,0.0,1206.18,0.0,0.0,1190.42,1446.45,1977.56,2082.19,1704.5,,,,,6.2,5.2,,,,6.4,,,,1.0,0.97294402,,,,1.0,,,,285.48,310.05,,,,227.99,,,,284.89,287.6,,,,226.35,,,,6.1729999,5.3704572,,,,6.4289818,,,,100.0,97.5,,,,100.0,,,,,,,,
Moiporá,2020,42962.119,28622.33,41270.861,18653.735,0.4519831800940621,1577.681,0.0382274796738551,8266.408,0.2002964755205858,12773.038,0.3094928889416676,0.0,922.38,0.0,0.0,542.5,1640.14,1672.18,2183.45,1698.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moiporá,2021,,,,,,,,,,,,0.0,1217.68,0.0,0.0,1102.41,1865.79,2140.36,2082.91,1691.5,,,,,6.8,,,,,5.6,,,,1.0,,,,,1.0,,,,309.19,,,,,202.71,,,,296.4,,,,,206.48,,,,6.759833,,,,,5.590147,,,,100.0,,,,,100.0,,,,,,,,
Moiporá,2022,,,,,,,,,,,,,,,,,,,,1685.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monte Alegre de Goiás,2009,,,,,,,,,,,,,,,,,,,,,,,,4.1,3.5,,,,,3.8,,,0.76187199,0.85168999,,,,,0.80950898,,,187.96,216.47,,,,,173.05,,,206.58,227.02,,,,,190.11,,,5.3240652,4.0583329,,,,,4.7386608,,,81.8,84.9,,,,,82.0,,,,,,,,
Monte Alegre de Goiás,2010,47084.235,6081.66,45249.301,16516.442,0.3650098815891101,1517.212,0.0335300649174669,9587.227,0.2118756928421944,17628.419,0.3895843385514397,852.69,823.05,0.0,0.0,597.47,1330.08,747.28,661.1,7730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monte Alegre de Goiás,2011,52470.347,6731.28,50300.942,18333.047,0.3644672698177302,1588.377,0.0315774801990785,10388.427,0.2065254960831548,19991.091,0.3974297539000362,894.52,823.81,0.0,0.0,662.33,1457.44,808.25,714.94,7643.5,,,,5.3,3.5,,,,,4.8,,,0.95443797,0.893942,,,,,0.87420303,,,198.64,214.72,,,,,191.41,,,209.46,217.08,,,,,209.44,,,5.5731988,3.863667,,,,,5.4413629,,,94.3,90.3,,,,,86.5,,,,,,,,
Monte Alegre de Goiás,2012,58798.081,7483.53,56464.789,20332.674,0.3600947486051882,2249.468,0.0398384203649463,11942.579,0.2115048902423066,21940.068,0.3885619407875588,612.96,0.0,0.0,0.0,841.7,1716.22,836.95,850.2,7557.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monte Alegre de Goiás,2013,64423.214,7889.2,61338.41,22283.105,0.3632814251298656,2212.599,0.0360719979536476,12250.797,0.1997247238720403,24591.909,0.4009218530444463,728.85,678.0,0.0,0.0,936.7,1399.39,1252.22,977.77,7470.5,,,,,4.6,,,,,4.7,,,0.958067,0.89736903,,,,,0.93908,,,,245.39,,,,,184.88,,,,260.82,,,,,192.75,,,,5.1036668,,,,,5.0041332,,,95.9,89.8,,,,,93.6,,,,,,,,
Monte Alegre de Goiás,2014,73867.944,8961.29,70709.014,24164.876,0.3417509965561109,2647.534,0.0374426660793205,15375.063,0.2174413434756706,28521.542,0.4033650080313664,699.29,793.09,0.0,0.0,971.15,1387.2,1180.48,1017.91,7384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monte Alegre de Goiás,2015,77311.508,9293.37,73727.694,27199.215,0.3689144950064489,2416.491,0.0327758928686959,16018.315,0.2172632037019901,28093.673,0.3810464084228648,893.58,919.7,0.0,788.0,1024.35,1473.93,1313.82,1093.16,7297.5,,,,,4.6,,,,,4.4,,,0.96770602,0.89430201,,,,,0.94705999,,,,,,,,,,,,,,,,,,,,,,5.125,,,,,4.6477828,,,96.2,88.8,,,,,94.6,,,,,,,,
Monte Alegre de Goiás,2016,81648.488,9729.32,77871.36,29021.62,0.3726866976511004,2322.025,0.0298187292478261,16341.177,0.209848357598994,30186.538,0.3876462155020793,913.5,880.0,0.0,0.0,1082.24,1427.45,1822.6,1195.18,7211.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monte Alegre de Goiás,2017,81518.125,9631.16,78187.918,27867.937,0.3564225485579498,2182.037,0.0279075982046228,15990.654,0.2045156644278467,32147.29,0.4111541888095805,973.0,937.0,0.0,0.0,1230.87,1531.43,1566.87,1279.1,7124.5,,,,,4.3,3.7,,,,4.6,,,0.939803,0.90422499,0.95770198,,,,0.93567699,,,,243.64,246.83,,,,182.08,,,,244.69,246.88,,,,189.92,,,,4.8056669,3.8521399,,,,4.8992171,,,92.6,90.4,96.1,,,,93.0,,,,,,,,
Monte Alegre de Goiás,2018,85298.88,10003.39,80293.43,25684.831,0.3198870816703185,2345.907,0.0292166743904202,18811.996,0.2342906013605347,33450.696,0.4166056425787266,1066.28,834.75,0.0,0.0,1210.33,1573.4,1546.18,1322.32,7038.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monte Alegre de Goiás,2019,91053.097,10580.19,87054.719,28496.48,0.3273398654012082,2605.163,0.0299255804846145,18255.703,0.2097037726352319,37697.373,0.4330307814789454,1080.94,999.74,0.0,0.0,1248.74,2191.54,1741.27,1406.9,6951.5,,,,,4.8,4.3,,,,4.6,,,,0.94024903,0.96693802,,,,0.88348198,,,,252.8,269.16,,,,188.49,,,,251.55,268.47,,,,201.3,,,,5.0728331,4.489502,,,,5.2327471,,,,93.9,96.1,,,,88.3,,,,,,,,
Monte Alegre de Goiás,2020,99121.278,11414.24,95254.922,37419.847,0.3928389863150588,2620.527,0.0275106728868036,17543.043,0.1841694122640717,37671.505,0.3954809285340656,992.08,1045.0,0.0,1493.13,1232.61,1326.61,2179.07,1450.59,6865.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monte Alegre de Goiás,2021,,,,,,,,,,,,1201.5,825.0,0.0,1600.0,1450.84,2212.65,1939.09,1580.39,6778.5,,,,,4.4,3.7,,,,4.7,,,,0.973701,0.987298,,,,0.998187,,,,235.73,248.23,,,,178.29,,,,236.07,239.19,,,,182.83,,,,4.53,3.764942,,,,4.694811,,,,97.4,98.8,,,,99.8,,,,,,,,
Monte Alegre de Goiás,2022,,,,,,,,,,,,,,,,,,,,6692.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montes Claros de Goiás,2009,,,,,,,,,,,,,,,,,,,,,,,,4.3,4.3,,,,,4.3,4.3,,0.90421402,0.85892397,,,,,0.943757,0.93521601,,170.77,255.21,,,,,165.52,234.85,,191.72,246.99,,,,,184.99,241.63,,4.727922,5.0366669,,,,,4.5040331,4.6081672,,89.8,86.0,,,,,94.9,93.2,,,,,,,
Montes Claros de Goiás,2010,129955.068,16244.38,121902.994,55133.589,0.4522742813027217,6448.626,0.0528996523251922,39806.538,0.3265427426663532,20514.241,0.1682833237057328,0.0,561.16,7295.53,961.5,881.74,1162.92,943.54,908.87,7987.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montes Claros de Goiás,2011,155994.432,19531.04,145835.419,68448.041,0.4693512829006238,7744.138,0.0531019011232106,46467.426,0.3186292213416276,23175.814,0.158917594634538,0.0,1381.54,8220.08,996.18,972.29,1296.87,1053.21,1024.21,8051.08333333333,,,,,3.9,,,,,,4.6,,1.0,0.88884598,,,,,0.96152902,0.94464397,,,231.8,,,,,,234.38,,,232.17,,,,,,255.3,,,4.3998332,,,,,,4.8280001,,100.0,89.3,,,,,96.3,94.5,,,,,,,
Montes Claros de Goiás,2012,205134.793,25683.58,193023.085,98370.019,0.5096282602674183,10032.205,0.0519741200903508,58756.457,0.3044011911839457,25864.403,0.1339964232775577,0.0,1604.01,9787.81,703.91,1176.0,1551.39,1243.57,1198.52,8115.16666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montes Claros de Goiás,2013,213652.323,26023.43,199213.978,96606.577,0.4849387476214144,11391.692,0.0571831962514196,63435.853,0.3184307328073134,27779.855,0.1394473183001245,0.0,1769.87,0.0,418.29,1383.91,1449.39,1405.53,1365.45,8179.25,,,,5.6,5.6,,,,,5.5,4.7,,1.0,0.99154103,,,,,0.99448103,0.93828201,,194.08,262.45,,,,,190.47,243.82,,216.41,274.73,,,,,213.11,254.11,,5.6231151,5.619833,,,,,5.4943099,4.9654999,,100.0,98.9,,,,,99.4,93.8,,,,,,,
Montes Claros de Goiás,2014,252847.823,30771.31,237986.386,126542.85,0.5317230625116515,14010.909,0.0588727331655013,67386.009,0.2831506882918925,30046.617,0.1262535118290337,0.0,1683.11,724.0,1147.62,1480.36,1686.9,1639.48,1503.31,8243.33333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montes Claros de Goiás,2015,248096.094,30167.33,234926.934,119762.352,0.5097855318709433,12587.8,0.0535817659800557,70007.563,0.2979971764327371,32569.219,0.1386355257162637,0.0,2085.98,788.0,1192.86,1538.94,1789.26,1628.15,1592.3,8307.41666666667,,,,,,,,,,6.1,,,,,,,,,0.997168,0.98906398,,,,,,,,,,,,,,,,,,,,,,,,,,6.1260781,,,,,,,,,99.8,98.9,,,,,,,
Montes Claros de Goiás,2016,286464.482,34807.35,272630.999,148126.263,0.5433214254553643,13311.636,0.0488265679575197,77416.036,0.2839590372479983,33777.064,0.1238929693391175,0.0,1979.54,0.0,1440.0,1730.74,1905.0,1843.35,1779.87,8371.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montes Claros de Goiás,2017,258762.525,31418.47,246422.386,123006.649,0.4991699455422041,11373.595,0.0461548773413792,74242.506,0.3012814996442733,37799.637,0.1533936815302161,1823.57,2357.71,0.0,1614.0,1718.24,1977.23,1908.85,1871.22,8435.58333333333,,,,5.6,5.5,4.8,,,,6.1,5.5,,1.0,1.0,0.97359997,,,,1.0,0.99097198,,195.77,262.48,277.51,,,,211.44,267.32,,213.71,265.35,288.95,,,,226.5,264.08,,5.6019421,5.4638329,4.9022918,,,,6.1311169,5.5235,,100.0,100.0,97.4,,,,100.0,99.1,,,,,,,
Montes Claros de Goiás,2018,304673.793,37786.65,289415.465,151337.385,0.5229070429944025,12436.763,0.0429720056597528,88468.93,0.3056814189248663,37172.387,0.1284395324209782,0.0,2220.74,0.0,1257.1,1773.18,2123.57,1928.49,1902.14,8499.66666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montes Claros de Goiás,2019,348332.598,43244.27,331678.628,165725.81,0.4996577892260215,34949.555,0.105371742553156,89615.07,0.27018644686386,41388.193,0.1247840213569624,0.0,2220.08,0.0,1378.42,1838.36,2120.15,2150.61,2049.98,8563.75,,,,,5.6,4.6,,,,6.6,5.7,,,0.98456699,0.97580898,,,,1.0,1.0,,,271.48,275.54,,,,224.41,270.67,,,272.23,278.67,,,,240.8,273.5,,,5.7286668,4.7284088,,,,6.6398358,5.736167,,,98.6,97.6,,,,100.0,100.0,,,,,,,
Montes Claros de Goiás,2020,436703.109,54269.06,417829.201,235647.693,0.5639809099891034,49366.296,0.1181494636608703,91185.942,0.2182373605812198,41629.269,0.0996322633754838,0.0,2519.7,0.0,825.99,1980.31,2212.92,2506.99,2169.25,8627.83333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montes Claros de Goiás,2021,,,,,,,,,,,,2579.93,2698.82,0.0,1264.04,2221.48,2372.14,2502.05,2493.18,8691.91666666667,,,,,4.6,4.3,,,,5.7,5.0,,,0.96973,0.991632,,,,0.997984,1.0,,,241.63,264.56,,,,203.56,251.38,,,244.54,261.41,,,,211.28,247.59,,,4.7695,4.321482,,,,5.697205,4.982833,,,98.6,99.2,,,,99.8,100.0,,,,,,,
Montes Claros de Goiás,2022,,,,,,,,,,,,,,,,,,,,8756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montividiu,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,4.4,,,,,,,,0.95172101,0.96862602,,,,,,,,182.03,237.24,,,,,,,,201.86,236.11,,,,,,,,5.1261611,4.5558329,,,,,,,,95.2,96.9,,,,,,,
Montividiu,2010,385212.477,36423.27,359816.942,184441.351,0.5125977392137361,45327.94,0.1259750020331171,100057.855,0.2780798881893671,29989.796,0.0833473705637796,1777.82,1389.84,7548.0,747.23,1126.58,1236.56,1190.27,1252.23,10572.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montividiu,2011,508237.52,47102.64,477020.794,261227.242,0.54762233698349,45473.308,0.0953277269502008,134800.669,0.2825886642585228,35519.575,0.0744612718077862,2391.26,1442.04,5986.01,888.6,1219.2,1261.45,1476.21,1385.34,10734.4166666667,,,,,,,,,,5.8,4.5,,,,,,,,0.98810202,0.94173598,,,,,,,,201.82,237.63,,,,,,,,220.02,250.25,,,,,,,,5.8323622,4.7979999,,,,,,,,98.8,94.3,,,,,,,
Montividiu,2012,594103.593,54004.51,561793.46,316070.928,0.5626105508597413,47426.623,0.0844200340103638,156907.927,0.2792982442337438,41387.982,0.073671170896151,3978.98,1660.47,10839.62,1139.26,1296.38,1754.13,2241.78,1597.91,10896.8333333333,"Algodão, não cardado nem penteado Algodão, não cardado nem penteado Algodão, não cardado nem penteado Algodão, não cardado nem penteado",Coreia do Sul Indonésia Tailândia China,1777543.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montividiu,2013,642882.149,55368.37,611069.992,340141.476,0.5566325960251048,58645.385,0.095971632984393,163986.184,0.2683590851242455,48296.947,0.0790366858662567,2832.27,1935.98,8906.35,1240.73,1442.25,1759.79,1897.76,1849.67,11059.25,,,,,,,,,,5.6,4.2,,,,,,,,0.976493,0.93690097,,,,,,,,200.02,236.39,,,,,,,,218.88,230.77,,,,,,,,5.7782521,4.4530001,,,,,,,,97.5,94.0,,,,,,,
Montividiu,2014,588084.588,49593.91,555322.496,287708.82,0.5180932198359923,41310.586,0.07439026205054,170611.595,0.3072297560947359,55691.495,0.1002867620187315,2597.05,1783.72,0.0,1423.06,1684.41,1915.49,1951.69,1978.61,11221.6666666667,"Algodão, não cardado nem penteado Algodão, não cardado nem penteado Algodão, não cardado nem penteado Algodão, não cardado nem penteado Algodão, não cardado nem penteado",Indonésia China Itália Taiwan (Formosa) Turquia,1819660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montividiu,2015,583053.424,48182.25,551223.158,273678.478,0.4964930700534899,45869.451,0.0832139403693195,173705.132,0.3151266950217646,57970.097,0.1051662945554257,2173.44,1880.08,0.0,1325.65,1723.55,2187.93,1357.75,2090.83,11384.0833333333,"Milho Algodão, não cardado nem penteado Algodão, não cardado nem penteado Milho Algodão, não cardado nem penteado Milho Algodão, não cardado nem penteado Algodão, não cardado nem penteado Algodão, não cardado nem penteado Milho Algodão, não cardado nem penteado Algodão, não cardado nem penteado Milho",Japão Indonésia Malásia Malásia China Coreia do Sul Paquistão Tailândia Vietnã Vietnã Taiwan (Formosa) Coreia do Sul Arábia Saudita,3455102.0,,,,,,,5.8,4.4,,,,,,,,0.96793097,0.94142199,,,,,,,,,,,,,,,,,,,,,,,,,,6.039443,4.6485,,,,,,,,96.9,94.4,,,,,,,
Montividiu,2016,728221.583,59027.44,696167.496,391683.205,0.5626278262781749,43400.675,0.0623422886724375,200926.356,0.2886178357284293,60157.261,0.0864120507573941,2933.86,2070.18,0.0,1585.57,1991.57,2170.52,1648.74,2403.4,11546.5,"Milho Milho Milho Soja, mesmo triturada Milho Soja, mesmo triturada Milho Milho Milho",Irã Bangladesh Malásia Coreia do Sul Vietnã China Espanha Japão Coreia do Sul,4644130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montividiu,2017,774096.595,61602.47,739382.341,419135.086,0.5668719183002505,39294.816,0.0531454618551675,217610.403,0.2943137683078639,63342.037,0.0856688528891982,4322.15,2257.85,0.0,1041.97,2019.0,2303.28,2310.39,2573.47,11708.9166666667,"Soja, mesmo triturada Soja, mesmo triturada",China Taiwan (Formosa),1517954.0,,,4.2,,,,6.1,4.6,,,,0.91698498,,,,0.97623903,0.91567701,,,,269.95,,,,216.39,256.85,,,,270.22,,,,228.53,242.03,,,,4.525907,,,,6.2600489,4.9815001,,,,91.7,,,,97.4,91.4,,,,,,,
